sample_id,cluster,env_biome,group_biome,env_feature,env_material,empo_1,empo_2,empo_3,envo_biome_0,envo_biome_1,envo_biome_2,country,latitude_deg,longitude_deg,depth_m,elevation_m,adiv_observed_otus,adiv_chao1,adiv_shannon,adiv_faith_pd,temperature_deg_c,ph,salinity_psu,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l
1715.McG.NS3,3,cropland biome,AGRICULTURAL,coffee plantation,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Nicaragua,13.26267,-86.236204,0.1,1155,1059,1407.64453125,8.11380150317996,77.69535665175,NA,NA,NA,NA,NA,NA
1715.McG.NSEC1,3,cropland biome,AGRICULTURAL,coffee plantation,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Nicaragua,13.26267,-86.236204,0.1,1155,1204,1747.05639097744,8.57247192369559,87.448885897633,NA,NA,NA,NA,NA,NA
1715.McG.NSEC2,3,cropland biome,AGRICULTURAL,coffee plantation,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Nicaragua,13.26267,-86.236204,0.1,1155,1137,1538.41901408451,8.46456532648943,82.349561903201,NA,NA,NA,NA,NA,NA
1715.McG.NSEC3,3,cropland biome,AGRICULTURAL,coffee plantation,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Nicaragua,13.26267,-86.236204,0.1,1155,1072,1521.77868852459,8.22195701548313,79.321732701232,NA,NA,NA,NA,NA,NA
1716.McG.PAPrS02,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.144279065,-79.86235733,0.1,120,1279,1842.05226480836,8.97964486331446,98.258071567329,NA,6.4,NA,NA,NA,NA
1716.McG.PAPrS03,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.144279065,-79.86235733,0.1,120,1115,1548.81132075472,8.46812221028897,84.678206662338,NA,5.6,NA,NA,NA,NA
1716.McG.PAPrS05,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.080094077,-79.60782586,0.1,155,1360,1858.24925816024,9.0907516507868,98.218066599003,NA,6.9,NA,NA,NA,NA
1716.McG.PAPrS06,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,8.908218366,-79.59029284,0.1,64,1130,1510.325,8.56664043656402,89.271609890626,NA,6.3,NA,NA,NA,NA
1716.McG.PAPrS07,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.11663238,-79.70776783,0.1,80,621,776.627737226277,7.33194582878097,48.980375589541,NA,4.4,NA,NA,NA,NA
1716.McG.PAPrS08,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.19665471,-79.37076559,0.1,515,992,1220.29032258065,8.44611608600322,74.077217342634,NA,5.8,NA,NA,NA,NA
1716.McG.PAPrS09,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.205734408,-79.37982378,0.1,643,1310,1596.34473684211,9.13879157046226,94.8121433813639,NA,5.7,NA,NA,NA,NA
1716.McG.PAPrS10,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.080329918,-79.67150005,0.1,116,1152,1539.86346863469,8.73174825096409,84.6733818050435,NA,5.4,NA,NA,NA,NA
1716.McG.PAPrS11,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.099057886,-79.86249892,0.1,55,1058,1294.86170212766,8.36817224581821,82.479595798947,NA,5.6,NA,NA,NA,NA
1716.McG.PAPrS12,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.099062226,-79.86249854,0.1,60,1089,1286.66791044776,8.93409134826847,83.238297031981,NA,5.6,NA,NA,NA,NA
1716.McG.PAPrS13,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.117291084,-79.90794328,0.1,80,705,908.131578947368,7.32633279299993,54.3091552445505,NA,5.4,NA,NA,NA,NA
1716.McG.PAPrS14,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.117236617,-79.88974343,0.1,40,1219,1653.09698996656,8.70377503863968,88.335908991135,NA,6.6,NA,NA,NA,NA
1716.McG.PAPrS15,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,8.999615,-79.56285,0.1,109,1137,1439.77397260274,8.88990531481172,80.352840306645,NA,6.6,NA,NA,NA,NA
1716.McG.PAPrS16,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,8.989456833,-79.55359645,0.1,35,1225,1519.46587537092,9.08260821152877,88.96830982601,NA,7,NA,NA,NA,NA
1716.McG.PAPrS17,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.325450768,-79.96192725,0.1,20,1119,1464.26690391459,8.32919551638497,79.267105588409,NA,6.2,NA,NA,NA,NA
1716.McG.PAPrS18,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.316433187,-79.97105738,0.1,100,970,1250.27631578947,8.35839275931168,71.024248478821,NA,4.6,NA,NA,NA,NA
1716.McG.PAPrS19,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.253103294,-79.96214191,0.1,180,1229,1622.78217821782,8.61533184416744,96.0628933017869,NA,6.4,NA,NA,NA,NA
1716.McG.PAPrS20,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.253074555,-79.95304496,0.1,180,1281,1684.13019390582,8.42021011020641,96.901180056181,NA,5.8,NA,NA,NA,NA
1716.McG.PAPrS21,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.15296177,-79.75313523,0.1,60,1101,1363.00336700337,8.62941259140533,82.043222171072,NA,6.1,NA,NA,NA,NA
1716.McG.PAPrS22,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.152961446,-79.75312772,0.1,60,1060,1318.00347222222,8.41649365829689,78.294348885546,NA,4.4,NA,NA,NA,NA
1716.McG.PAPrS23,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.152934489,-79.74403565,0.1,80,825,1045.6359223301,7.84981414938649,62.005043739278,NA,4.5,NA,NA,NA,NA
1716.McG.PAPrS24,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.16200706,-79.75309848,0.1,180,1029,1352.78278688525,8.43837507573418,77.9741232489105,NA,5.3,NA,NA,NA,NA
1716.McG.PAPrS25,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.161976114,-79.74400189,0.1,90,1200,1560.17973856209,8.82542463475794,88.865910423541,NA,6.3,NA,NA,NA,NA
1716.McG.PAPrS26,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.144274282,-79.86236055,0.1,60,1088,1499.49402390438,8.17368565988373,81.2242833841825,NA,6.1,NA,NA,NA,NA
1716.McG.PAPrS27,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.144331143,-79.88056132,0.1,10,767,1027.46296296296,6.92850046667461,59.699838999085,NA,5.4,NA,NA,NA,NA
1716.McG.PAPrS28,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.17132473,-79.83497105,0.1,55,1198,1496.49514563107,8.90016921825036,89.517115415223,NA,6.4,NA,NA,NA,NA
1716.McG.PAPrS29,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.1803379,-79.8258414,0.1,60,1234,1689.43037974684,8.62976415636724,93.1617460510264,NA,6,NA,NA,NA,NA
1716.McG.PAPrS30,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.153322089,-79.86233432,0.1,70,1231,1580.12621359223,8.96030688139401,90.6921292649199,NA,5.4,NA,NA,NA,NA
1716.McG.PAPrS31,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.152966703,-79.75312882,0.1,160,1133,1473.7761732852,8.77357064823494,84.825987352871,NA,6,NA,NA,NA,NA
1716.McG.PAPrS32,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.143791061,-79.71676628,0.1,120,1108,1418.91872791519,8.55965888966128,82.743392872785,NA,6.3,NA,NA,NA,NA
1716.McG.PAPrS33,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.143796136,-79.7167695,0.1,58,1097,1450.97718631179,8.40840328030238,83.0647553869695,NA,6.1,NA,NA,NA,NA
1716.McG.PAPrS34,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.135323364,-79.88968474,0.1,160,796,1045.48571428571,7.72370282139448,59.333220541294,NA,5,NA,NA,NA,NA
1716.McG.PAPrS35,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.198266411,-79.78027526,0.1,160,998,1247.69512195122,8.49018260406685,74.813278019135,NA,5,NA,NA,NA,NA
1716.McG.PAPrS36,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.189192805,-79.77120486,0.1,110,1203,1438.12797619048,9.15749217896557,88.900311985972,NA,5.9,NA,NA,NA,NA
1716.McG.PAPrS37,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.13468741,-79.6985996,0.1,180,1360,1733.79501385042,9.37304859587041,99.038592495616,NA,6.2,NA,NA,NA,NA
1716.McG.PAPrS38,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.143727423,-79.69856642,0.1,30,1252,1640.71153846154,9.11348328182941,90.5771735409979,NA,6.4,NA,NA,NA,NA
1716.McG.PAPrS39,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.116534863,-79.68046582,0.1,50,1379,1791.36676217765,9.42915084412073,98.6617481362036,NA,6.4,NA,NA,NA,NA
1716.McG.PAPrS40,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.116536883,-79.68046935,0.1,110,585,727.549180327869,7.48451903828451,47.257733665708,NA,4.6,NA,NA,NA,NA
1716.McG.PAPrS41,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.071731072,-79.79890753,0.1,50,598,705.449612403101,7.76703712657597,46.142275051052,NA,4.5,NA,NA,NA,NA
1716.McG.PAPrS42,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.071699048,-79.78980683,0.1,180,1075,1321.05263157895,8.49188362373854,83.12401047504,NA,6.2,NA,NA,NA,NA
1716.McG.PAPrS43,3,tropical moist broadleaf forest biome,TROPICAL_FOREST,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,forest biome,GAZ:Panama,9.080259764,-79.65330477,0.1,612,858,1019.4,8.18393395193355,64.6694643308965,NA,4.9,NA,NA,NA,NA
1717.1.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1075,34.523,0.1,1445,892,1062.91370558376,8.44090236844731,69.445613945638,NA,NA,NA,NA,NA,NA
1717.10H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0926,34.48,0.1,1432,961,1366.36279069767,7.89257085402345,75.231330686923,NA,NA,NA,NA,NA,NA
1717.12.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0929,34.479,0.1,1430,870,1059.69677419355,8.58351235217771,67.6160440693905,NA,NA,NA,NA,NA,NA
1717.12IF.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0929,34.479,0.1,1430,791,1048.5,7.72906926995176,61.114953134,NA,NA,NA,NA,NA,NA
1717.19.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1225,34.517,0.1,1415,892,1167.65445026178,8.21808622727176,64.508986453377,NA,NA,NA,NA,NA,NA
1717.19H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1225,34.517,0.1,1415,980,1407.16216216216,7.7632791200988,79.774671781048,NA,NA,NA,NA,NA,NA
1717.1H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1075,34.523,0.1,1445,840,1191.62827225131,7.19764512618448,66.626367773509,NA,NA,NA,NA,NA,NA
1717.2.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1089,34.523,0.1,1451,915,1070.02941176471,8.57272520628959,69.8355269980375,NA,NA,NA,NA,NA,NA
1717.20L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1216,34.515,0.1,1414,1060,1467.40697674419,8.13891351024616,80.370450027412,NA,NA,NA,NA,NA,NA
1717.21.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1226,34.517,0.1,1415,1094,1478.5020746888,8.80349271870694,76.1590962465495,NA,NA,NA,NA,NA,NA
1717.21IF.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1226,34.517,0.1,1415,998,1390.2602739726,8.20821716926563,75.516578989529,NA,NA,NA,NA,NA,NA
1717.2L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1089,34.523,0.1,1451,981,1342.19480519481,8.25849445803955,76.414385709761,NA,NA,NA,NA,NA,NA
1717.3.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1071,34.523,0.1,1443,987,1193.47478991597,8.64493808430747,75.286871994024,NA,NA,NA,NA,NA,NA
1717.32.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0994,34.505,0.1,1459,1033,1194.88,8.85766338602735,77.3256319757066,NA,NA,NA,NA,NA,NA
1717.32H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0994,34.505,0.1,1459,863,1274.81382978723,7.16121935301017,68.46132425369,NA,NA,NA,NA,NA,NA
1717.35H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0931,34.479,0.1,1430,991,1423.07692307692,8.46173118147033,77.759957611924,NA,NA,NA,NA,NA,NA
1717.36L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0936,34.477,0.1,1426,1041,1392.57872340426,8.69610805565039,81.5608651279631,NA,NA,NA,NA,NA,NA
1717.37L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0921,34.481,0.1,1435,758,999.44385026738,7.42064229508868,56.430917460367,NA,NA,NA,NA,NA,NA
1717.38H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1325,34.538,0.1,1456,1010,1455.06578947368,8.01582934830532,79.8871732443981,NA,NA,NA,NA,NA,NA
1717.39L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1328,34.538,0.1,1455,1042,1501.01293103448,8.32981987367861,82.0691605781275,NA,NA,NA,NA,NA,NA
1717.3IF.improved.leguminous,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1071,34.523,0.1,1443,745,1007.08074534161,7.4422502827222,58.160474385659,NA,NA,NA,NA,NA,NA
1717.4.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1204,34.518,0.1,1424,986,1284.24180327869,8.31419036662271,70.953445404874,NA,NA,NA,NA,NA,NA
1717.40L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0989,34.506,0.1,1456,923,1261.87557603687,8.04857787649288,71.501927754058,NA,NA,NA,NA,NA,NA
1717.41L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.0989,34.49,0.1,1464,862,1179.04324324324,7.93859779846703,69.632542712423,NA,NA,NA,NA,NA,NA
1717.4H.high.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1204,34.518,0.1,1424,1150,1748.5,8.54585632337031,88.6064691145665,NA,NA,NA,NA,NA,NA
1717.5.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1127,34.522,0.1,1452,939,1158.57142857143,8.34868078743629,67.555136572698,NA,NA,NA,NA,NA,NA
1717.5L.low.fertilizer,3,cropland biome,AGRICULTURAL,agricultural feature,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:Kenya,0.1127,34.522,0.1,1452,1174,1664.02985074627,8.60108027644575,83.48645994392,NA,NA,NA,NA,NA,NA
