sample_id,cluster,env_biome,group_biome,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PCoA_Axis1,PCoA_Axis2,PCoA_Axis3,PCoA_Axis4,PCoA_Axis5,PCoA_Axis6,PCoA_Axis7,PCoA_Axis8,PCoA_Axis9,PCoA_Axis10,tSNE1,tSNE2
990.KA2F.C.04,2,urban biome,URBAN_DEVELOPED,-26.3031,3.9305,-8.0675,3.951,5.4387,-1.6331,-1.2389,1.8767,1.526,-3.1682,26.3031,-3.9305,-8.0675,-3.951,5.4387,1.6331,1.2389,-1.8767,-1.526,-3.1682,-3.8607,19.4605
990.KA2F.C.05,2,urban biome,URBAN_DEVELOPED,-25.982,2.6398,-12.8518,2.7523,2.0604,-0.0066,-2.9123,-0.6183,1.5293,0.148,25.982,-2.6398,-12.8518,-2.7523,2.0604,0.0066,2.9123,0.6183,-1.5293,0.148,-5.1491,16.1281
990.KA2F.C.06,2,urban biome,URBAN_DEVELOPED,-28.9164,5.1803,-11.3357,4.9496,4.3792,-0.1596,-3.1744,0.4306,0.8643,-5.0936,28.9164,-5.1803,-11.3357,-4.9496,4.3792,0.1596,3.1744,-0.4306,-0.8643,-5.0936,-6.9963,18.3914
990.KA2F.C.07,2,urban biome,URBAN_DEVELOPED,-37.7726,8.145,-5.5657,6.0823,4.7629,-0.3338,-0.9635,-0.2485,-0.9595,-0.0612,37.7726,-8.145,-5.5657,-6.0823,4.7629,0.3338,0.9635,0.2485,0.9595,-0.0612,-9.6499,22.6907
990.KA2F.C.09,2,urban biome,URBAN_DEVELOPED,-31.1481,6.9642,-12.6223,2.6552,4.0449,1.4185,-1.2761,0.3616,-0.0811,-5.9918,31.1481,-6.9642,-12.6223,-2.6552,4.0449,-1.4185,1.2761,-0.3616,0.0811,-5.9918,-6.8863,18.5401
990.KA2F.C.10,2,urban biome,URBAN_DEVELOPED,-26.9794,3.2057,-12.0338,3.2947,1.412,1.8926,-2.5973,-0.8536,0.8901,0.6828,26.9794,-3.2057,-12.0338,-3.2947,1.412,-1.8926,2.5973,0.8536,-0.8901,0.6828,-5.2748,16.302
990.KA2F.C.11,2,urban biome,URBAN_DEVELOPED,-30.3996,5.1867,-11.2806,3.9464,2.5588,-0.4086,-1.8699,-0.2188,0.4529,-0.1499,30.3996,-5.1867,-11.2806,-3.9464,2.5588,0.4086,1.8699,0.2188,-0.4529,-0.1499,-6.0979,17.2523
990.KA2F.C.12,2,urban biome,URBAN_DEVELOPED,-22.5875,1.2664,-13.2305,2.5013,0.3075,0.5205,-1.931,-1.0158,1.4407,0.4317,22.5875,-1.2664,-13.2305,-2.5013,0.3075,-0.5205,1.931,1.0158,-1.4407,0.4317,-4.8671,16.0377
990.KA2F.C.13,2,urban biome,URBAN_DEVELOPED,-39.0803,7.9613,-4.8871,7.0854,5.3565,-0.868,-1.5842,-0.0567,-1.2136,-0.8122,39.0803,-7.9613,-4.8871,-7.0854,5.3565,0.868,1.5842,0.0567,1.2136,-0.8122,-9.666,22.6887
990.KA2F.C.14,2,urban biome,URBAN_DEVELOPED,-16.079,-0.3874,-10.9007,1.8678,2.8727,-0.5505,1.8674,0.2769,2.134,-2.0793,16.079,0.3874,-10.9007,-1.8678,2.8727,0.5505,-1.8674,-0.2769,-2.134,-2.0793,-0.4466,13.0762
990.KA2F.C.15,2,urban biome,URBAN_DEVELOPED,-30.713,5.2756,-9.2662,2.9757,2.0305,-0.932,1.3363,-1.6652,-0.9742,1.4458,30.713,-5.2756,-9.2662,-2.9757,2.0305,0.932,-1.3363,1.6652,0.9742,1.4458,-3.2147,17.2346
990.KA2F.C.16,2,urban biome,URBAN_DEVELOPED,-20.0785,1.2145,-15.2484,2.7593,2.1203,-0.7641,-1.7677,0.1016,1.352,-5.1492,20.0785,-1.2145,-15.2484,-2.7593,2.1203,0.7641,1.7677,-0.1016,-1.352,-5.1492,-3.5832,12.9552
990.KA2F.C.17,2,urban biome,URBAN_DEVELOPED,-25.1046,4.8621,-13.2204,1.6962,1.3301,-1.2012,-0.2798,0.7894,-0.4973,-2.4072,25.1046,-4.8621,-13.2204,-1.6962,1.3301,1.2012,0.2798,-0.7894,0.4973,-2.4072,-4.6435,16.1055
990.KA2F.C.18,2,urban biome,URBAN_DEVELOPED,-22.0978,1.2291,-10.7355,1.8442,1.4223,-2.3483,2.2634,-0.983,0.9037,-0.0182,22.0978,-1.2291,-10.7355,-1.8442,1.4223,2.3483,-2.2634,0.983,-0.9037,-0.0182,-3.6395,16.0422
990.KA2F.C.19,2,urban biome,URBAN_DEVELOPED,-30.1941,4.9717,-13.2248,3.7201,0.792,0.0377,-1.9845,0.3525,1.2142,-1.7346,30.1941,-4.9717,-13.2248,-3.7201,0.792,-0.0377,1.9845,-0.3525,-1.2142,-1.7346,-6.5031,16.8969
990.KA2F.C.20,2,urban biome,URBAN_DEVELOPED,-23.6716,3.9701,-13.5314,1.0037,2.8196,-1.1255,-0.4106,-0.1192,1.5851,-2.4582,23.6716,-3.9701,-13.5314,-1.0037,2.8196,1.1255,0.4106,0.1192,-1.5851,-2.4582,-4.3605,15.9084
990.KA2F.C.21,2,urban biome,URBAN_DEVELOPED,-23.0272,4.4177,-13.7551,1.7007,3.8431,-0.5645,-0.7417,1.2376,-0.6852,-5.9868,23.0272,-4.4177,-13.7551,-1.7007,3.8431,0.5645,0.7417,-1.2376,0.6852,-5.9868,-4.1515,15.1034
990.KA2F.C.22,2,urban biome,URBAN_DEVELOPED,-39.7872,7.8494,-9.3738,7.4452,2.6221,-0.1059,-3.2402,-0.2366,-0.3512,-0.7596,39.7872,-7.8494,-9.3738,-7.4452,2.6221,0.1059,3.2402,0.2366,0.3512,-0.7596,-10.1623,22.1807
990.KA2F.C.23,2,urban biome,URBAN_DEVELOPED,-32.7855,7.3604,-10.2221,3.6708,5.1732,-0.5131,-0.0018,0.2155,-0.7509,-2.368,32.7855,-7.3604,-10.2221,-3.6708,5.1732,0.5131,0.0018,-0.2155,0.7509,-2.368,-6.6048,18.1676
990.KA2F.C.24,2,urban biome,URBAN_DEVELOPED,-39.9352,8.7479,-9.7685,5.7999,2.3869,2.0188,-2.0192,0.0299,-0.5953,-0.5088,39.9352,-8.7479,-9.7685,-5.7999,2.3869,-2.0188,2.0192,-0.0299,0.5953,-0.5088,-10.252,22.2417
990.KA2F.C.25,2,urban biome,URBAN_DEVELOPED,-25.0384,3.893,-9.9306,2.229,1.8321,-0.3957,0.8611,0.3491,-0.3563,-1.8248,25.0384,-3.893,-9.9306,-2.229,1.8321,0.3957,-0.8611,-0.3491,0.3563,-1.8248,-4.3656,16.2698
990.KA2F.D.01,2,urban biome,URBAN_DEVELOPED,-14.7688,-1.6442,-13.5344,3.8217,6.2853,4.0689,-6.4507,0.3036,3.4092,-5.9083,14.7688,1.6442,-13.5344,-3.8217,6.2853,-4.0689,6.4507,-0.3036,-3.4092,-5.9083,-6.4315,9.2754
990.KA2F.D.02,2,urban biome,URBAN_DEVELOPED,-21.1791,1.14,-17.5411,3.8821,4.6852,1.4074,-7.0323,0.87,2.2237,-4.1492,21.1791,-1.14,-17.5411,-3.8821,4.6852,-1.4074,7.0323,-0.87,-2.2237,-4.1492,-7.1214,13.1998
990.KA2F.D.03,3,urban biome,URBAN_DEVELOPED,-1.8392,-3.5754,-12.0949,-3.0421,6.2393,-0.1575,0.2621,0.6942,1.1699,-4.0407,1.8392,3.5754,-12.0949,3.0421,6.2393,0.1575,-0.2621,-0.6942,-1.1699,-4.0407,2.0459,8.6283
990.KA2F.D.04,2,urban biome,URBAN_DEVELOPED,-23.8641,3.9235,-12.3884,2.2584,6.799,-0.1472,-3.4556,0.3529,0.2508,-1.1608,23.8641,-3.9235,-12.3884,-2.2584,6.799,0.1472,3.4556,-0.3529,-0.2508,-1.1608,-6.7048,14.9133
990.KA2F.D.05,2,urban biome,URBAN_DEVELOPED,-22.1616,3.961,-15.1025,1.9405,4.3241,1.5209,-4.713,0.1283,0.6112,-4.871,22.1616,-3.961,-15.1025,-1.9405,4.3241,-1.5209,4.713,-0.1283,-0.6112,-4.871,-7.087,14.0217
990.KA2F.D.07,2,urban biome,URBAN_DEVELOPED,-37.3625,5.6244,-20.4433,9.7156,5.8622,6.9059,-13.8645,-0.5969,4.1517,-9.4831,37.3625,-5.6244,-20.4433,-9.7156,5.8622,-6.9059,13.8645,0.5969,-4.1517,-9.4831,-9.7706,16.1799
990.KA2F.D.08,2,urban biome,URBAN_DEVELOPED,-27.057,4.9516,-15.7294,3.6768,6.3805,2.4652,-5.8377,0.0807,0.912,-5.6364,27.057,-4.9516,-15.7294,-3.6768,6.3805,-2.4652,5.8377,-0.0807,-0.912,-5.6364,-7.3019,14.407
990.KA2F.D.10,2,urban biome,URBAN_DEVELOPED,-25.1451,2.577,-12.8053,2.7354,0.0142,1.677,-1.9387,-0.3282,0.2403,0.4805,25.1451,-2.577,-12.8053,-2.7354,0.0142,-1.677,1.9387,0.3282,-0.2403,0.4805,-5.9387,16.0162
990.KA2F.D.11,2,urban biome,URBAN_DEVELOPED,-23.2677,1.7283,-10.3574,4.9501,7.2115,3.1363,-6.7763,1.1001,1.7438,-6.1563,23.2677,-1.7283,-10.3574,-4.9501,7.2115,-3.1363,6.7763,-1.1001,-1.7438,-6.1563,-10.016,15.1854
990.KA2F.D.12,2,urban biome,URBAN_DEVELOPED,-8.406,-2.3981,-18.7785,1.5845,3.9084,2.9211,-5.2532,1.3686,4.6372,-9.9633,8.406,2.3981,-18.7785,-1.5845,3.9084,-2.9211,5.2532,-1.3686,-4.6372,-9.9633,-5.9693,8.4271
990.KA2F.D.13,2,urban biome,URBAN_DEVELOPED,-34.656,6.9734,-8.471,6.3097,8.2658,-0.6326,-6.1086,0.5779,-1.2927,-0.955,34.656,-6.9734,-8.471,-6.3097,8.2658,0.6326,6.1086,-0.5779,1.2927,-0.955,-9.8636,17.5783
990.KA2F.D.14,2,urban biome,URBAN_DEVELOPED,-33.2544,5.0516,-15.2182,8.0327,4.0226,1.92,-9.376,0.4239,-0.4631,-4.1219,33.2544,-5.0516,-15.2182,-8.0327,4.0226,-1.92,9.376,-0.4239,0.4631,-4.1219,-9.6944,16.3948
990.KA2F.D.16,2,urban biome,URBAN_DEVELOPED,-32.3003,4.9409,-10.2423,5.6008,6.9868,4.5524,-8.837,1.0178,1.7507,-4.2521,32.3003,-4.9409,-10.2423,-5.6008,6.9868,-4.5524,8.837,-1.0178,-1.7507,-4.2521,-9.5523,16.9329
990.KA2F.D.17,2,urban biome,URBAN_DEVELOPED,-24.6375,1.9228,-12.8356,6.7555,6.2158,2.0337,-6.3263,1.3619,1.6852,-6.7798,24.6375,-1.9228,-12.8356,-6.7555,6.2158,-2.0337,6.3263,-1.3619,-1.6852,-6.7798,-9.9565,15.3575
990.KA2F.D.18,2,urban biome,URBAN_DEVELOPED,-28.4707,6.2483,-11.8071,2.8505,6.8549,0.3783,-2.6427,0.7112,-0.5149,-4.7387,28.4707,-6.2483,-11.8071,-2.8505,6.8549,-0.3783,2.6427,-0.7112,0.5149,-4.7387,-7.0618,15.0887
990.KA2F.D.19,2,urban biome,URBAN_DEVELOPED,-33.9184,6.4515,-11.559,6.9773,7.2267,1.1034,-8.231,1.4875,0.3415,-5.1205,33.9184,-6.4515,-11.559,-6.9773,7.2267,-1.1034,8.231,-1.4875,-0.3415,-5.1205,-9.9278,16.7686
990.KA2F.D.20,2,urban biome,URBAN_DEVELOPED,-20.5685,1.1569,-11.1701,4.3841,5.2095,-0.8096,-4.8015,1.6306,0.7913,-3.8284,20.5685,-1.1569,-11.1701,-4.3841,5.2095,0.8096,4.8015,-1.6306,-0.7913,-3.8284,-10.2192,14.9658
990.KA2F.D.21,2,urban biome,URBAN_DEVELOPED,-11.7447,-3.1598,-20.3828,3.0304,0.968,5.9336,-7.0582,-0.2403,4.7508,-8.2664,11.7447,3.1598,-20.3828,-3.0304,0.968,-5.9336,7.0582,0.2403,-4.7508,-8.2664,-6.2687,8.43
990.KA2F.D.22,2,urban biome,URBAN_DEVELOPED,-32.272,4.7716,-4.4479,8.6403,8.3387,0.8797,-6.3111,2.1371,-0.8657,-5.5055,32.272,-4.7716,-4.4479,-8.6403,8.3387,-0.8797,6.3111,-2.1371,0.8657,-5.5055,-10.2486,17.2168
990.KA2F.D.24,2,urban biome,URBAN_DEVELOPED,-32.8142,3.7116,-5.2882,10.7658,6.6289,-0.8588,-9.7436,1.1286,-0.1476,-4.5083,32.8142,-3.7116,-5.2882,-10.7658,6.6289,0.8588,9.7436,-1.1286,0.1476,-4.5083,-10.3135,17.1303
990.KA2F.D.25,2,urban biome,URBAN_DEVELOPED,-27.8547,4.8082,-13.834,5.6988,5.498,1.5627,-5.9935,0.8905,1.0786,-7.2944,27.8547,-4.8082,-13.834,-5.6988,5.498,-1.5627,5.9935,-0.8905,-1.0786,-7.2944,-9.7715,15.7159
990.KA2F.E.01,2,urban biome,URBAN_DEVELOPED,-23.4472,4.0494,-10.9181,-0.2344,-2.133,-4.1885,1.9692,0.2107,-0.4814,2.153,23.4472,-4.0494,-10.9181,0.2344,-2.133,4.1885,-1.9692,-0.2107,0.4814,2.153,8.3018,23.2357
990.KA2F.E.02,2,urban biome,URBAN_DEVELOPED,-39.6529,10.5779,1.7416,5.6924,7.2756,-7.1425,0.6541,1.5367,-2.7928,1.5144,39.6529,-10.5779,1.7416,-5.6924,7.2756,7.1425,-0.6541,-1.5367,2.7928,1.5144,3.3378,28.6317
990.KA2F.E.03,2,urban biome,URBAN_DEVELOPED,-36.7336,8.6805,-8.2825,4.2969,0.121,-4.908,-0.7969,0.4977,-2.7029,-0.2589,36.7336,-8.6805,-8.2825,-4.2969,0.121,4.908,0.7969,-0.4977,2.7029,-0.2589,5.571,27.1887
990.KA2F.E.04,2,urban biome,URBAN_DEVELOPED,-40.057,9.4455,2.6399,5.839,6.5219,-6.563,1.8687,0.5752,-2.3857,2.8518,40.057,-9.4455,2.6399,-5.839,6.5219,6.563,-1.8687,-0.5752,2.3857,2.8518,3.316,28.7159
990.KA2F.E.05,2,urban biome,URBAN_DEVELOPED,-31.1239,7.3963,-3.2138,2.2686,4.8333,-5.6849,3.2839,0.5715,-2.4349,0.0928,31.1239,-7.3963,-3.2138,-2.2686,4.8333,5.6849,-3.2839,-0.5715,2.4349,0.0928,4.3618,27.9181
990.KA2F.E.06,2,urban biome,URBAN_DEVELOPED,-34.9372,8.1538,-1.2165,3.6597,3.034,-4.2261,1.5918,0.7143,-3.4202,1.4582,34.9372,-8.1538,-1.2165,-3.6597,3.034,4.2261,-1.5918,-0.7143,3.4202,1.4582,3.8274,28.1543
990.KA2F.E.07,2,urban biome,URBAN_DEVELOPED,-34.1744,8.2188,-0.5221,4.0448,5.1583,-6.1311,2.0178,1.9486,-2.9676,0.3827,34.1744,-8.2188,-0.5221,-4.0448,5.1583,6.1311,-2.0178,-1.9486,2.9676,0.3827,3.6655,28.2412
990.KA2F.E.09,2,urban biome,URBAN_DEVELOPED,-29.4242,8.2725,-11.2464,0.6559,2.1423,-5.075,3.0245,1.3029,-1.0716,-2.2967,29.4242,-8.2725,-11.2464,-0.6559,2.1423,5.075,-3.0245,-1.3029,1.0716,-2.2967,6.5623,26.8638
990.KA2F.E.10,2,urban biome,URBAN_DEVELOPED,-25.8839,6.6521,-4.9231,0.9486,4.8321,-4.6935,8.1179,0.0878,-1.2443,-2.1713,25.8839,-6.6521,-4.9231,-0.9486,4.8321,4.6935,-8.1179,-0.0878,1.2443,-2.1713,5.4955,28.3336
990.KA2F.E.11,2,urban biome,URBAN_DEVELOPED,-74.4139,25.9057,2.8637,10.2037,3.4695,-3.3966,-4.2063,0.2511,-6.6467,2.6305,74.4139,-25.9057,2.8637,-10.2037,3.4695,3.3966,4.2063,-0.2511,6.6467,2.6305,-3.6809,34.2488
990.KA2F.E.12,2,urban biome,URBAN_DEVELOPED,-21.2047,2.0314,-3.7313,1.9689,0.8158,-6.3221,2.7329,0.5551,-2.7438,2.8638,21.2047,-2.0314,-3.7313,-1.9689,0.8158,6.3221,-2.7329,-0.5551,2.7438,2.8638,3.9183,22.1974
990.KA2F.E.13,2,urban biome,URBAN_DEVELOPED,-30.4175,7.9018,-9.3337,0.2443,0.1287,-3.7907,1.7582,0.2936,-1.257,0.9897,30.4175,-7.9018,-9.3337,-0.2443,0.1287,3.7907,-1.7582,-0.2936,1.257,0.9897,6.4094,26.3515
990.KA2F.E.14,2,urban biome,URBAN_DEVELOPED,-36.2214,11.9022,-7.9553,0.3495,1.4449,-3.6679,2.5528,0.9855,-2.3279,-1.5672,36.2214,-11.9022,-7.9553,-0.3495,1.4449,3.6679,-2.5528,-0.9855,2.3279,-1.5672,6.0838,27.194
990.KA2F.E.15,2,urban biome,URBAN_DEVELOPED,-31.3353,9.8305,0.418,2.7774,7.0448,-6.2452,3.677,2.2826,-3.0675,-1.388,31.3353,-9.8305,0.418,-2.7774,7.0448,6.2452,-3.677,-2.2826,3.0675,-1.388,4.2521,27.9802
990.KA2F.E.16,2,urban biome,URBAN_DEVELOPED,-28.1116,6.4197,0.9606,-0.3063,0.5181,-5.2488,2.9784,-0.1295,-3.2682,7.5622,28.1116,-6.4197,0.9606,0.3063,0.5181,5.2488,-2.9784,0.1295,3.2682,7.5622,3.0424,24.0288
990.KA2F.E.17,2,urban biome,URBAN_DEVELOPED,-35.9242,9.4047,-1.6227,3.1494,3.9743,-4.2744,3.105,1.4866,-2.9719,-0.2032,35.9242,-9.4047,-1.6227,-3.1494,3.9743,4.2744,-3.105,-1.4866,2.9719,-0.2032,3.952,28.1835
990.KA2F.E.18,2,urban biome,URBAN_DEVELOPED,-41.7955,12.2353,2.2953,3.7823,5.0287,-5.4771,3.8872,0.5397,-3.3387,1.8268,41.7955,-12.2353,2.2953,-3.7823,5.0287,5.4771,-3.8872,-0.5397,3.3387,1.8268,3.3279,28.8692
990.KA2F.E.19,2,urban biome,URBAN_DEVELOPED,-27.2629,7.8128,-8.5957,-0.8099,2.8733,-5.0825,4.6827,0.2777,-1.3766,-0.6777,27.2629,-7.8128,-8.5957,0.8099,2.8733,5.0825,-4.6827,-0.2777,1.3766,-0.6777,6.6467,26.9544
990.KA2F.E.20,2,urban biome,URBAN_DEVELOPED,-25.9824,5.3905,-4.0502,-0.6617,1.5659,-5.0006,3.3278,-0.9925,-1.6723,7.5011,25.9824,-5.3905,-4.0502,0.6617,1.5659,5.0006,-3.3278,0.9925,1.6723,7.5011,3.0724,23.9766
990.KA2F.E.21,2,urban biome,URBAN_DEVELOPED,-21.2242,3.8222,-0.5059,0.0139,3.4872,-6.1709,2.8067,0.8856,-1.1857,2.2936,21.2242,-3.8222,-0.5059,-0.0139,3.4872,6.1709,-2.8067,-0.8856,1.1857,2.2936,3.8359,22.6297
990.KA2F.E.22,2,urban biome,URBAN_DEVELOPED,-36.5554,10.1078,-4.1582,4.9395,3.0387,-4.5776,1.0498,0.9545,-2.5019,-2.1669,36.5554,-10.1078,-4.1582,-4.9395,3.0387,4.5776,-1.0498,-0.9545,2.5019,-2.1669,3.8232,28.2299
990.KA2F.E.23,2,urban biome,URBAN_DEVELOPED,-41.977,11.6895,0.3306,6.5596,4.6913,-6.2085,0.7459,1.1903,-2.9522,-0.2778,41.977,-11.6895,0.3306,-6.5596,4.6913,6.2085,-0.7459,-1.1903,2.9522,-0.2778,3.2713,28.7534
990.KA2F.E.24,2,urban biome,URBAN_DEVELOPED,-30.6138,4.7379,-6.3698,3.8134,-0.0818,-5.8968,0.4064,-1.0846,-2.1812,6.264,30.6138,-4.7379,-6.3698,-3.8134,-0.0818,5.8968,-0.4064,1.0846,2.1812,6.264,1.3932,22.6657
990.KA2F.E.25,2,urban biome,URBAN_DEVELOPED,-46.5507,13.8725,3.6688,7.1001,5.0776,-6.9249,0.0627,1.2682,-4.7107,1.9645,46.5507,-13.8725,3.6688,-7.1001,5.0776,6.9249,-0.0627,-1.2682,4.7107,1.9645,3.012,29.0178
990.KA2U.A.01,2,urban biome,URBAN_DEVELOPED,-12.8831,-0.8675,-7.5892,-1.6133,1.3824,-2.7223,4.7931,0.4417,-1.0286,0.5272,12.8831,0.8675,-7.5892,1.6133,1.3824,2.7223,-4.7931,-0.4417,1.0286,0.5272,2.993,15.0267
990.KA2U.A.03,2,urban biome,URBAN_DEVELOPED,-30.7281,4.3489,-1.7245,3.9848,-0.0907,-5.0462,0.5478,-0.3804,-2.2251,5.2843,30.7281,-4.3489,-1.7245,-3.9848,-0.0907,5.0462,-0.5478,0.3804,2.2251,5.2843,2.5682,25.3621
990.KA2U.A.04,2,urban biome,URBAN_DEVELOPED,-36.1707,9.2695,-2.8311,3.3207,2.0426,-4.4433,-0.9658,1.051,-3.3394,2.5286,36.1707,-9.2695,-2.8311,-3.3207,2.0426,4.4433,0.9658,-1.051,3.3394,2.5286,2.9818,26.3739
990.KA2U.A.05,2,urban biome,URBAN_DEVELOPED,-37.7076,9.6888,-1.0748,4.1574,4.6314,-5.5641,-0.807,1.82,-3.4999,1.6047,37.7076,-9.6888,-1.0748,-4.1574,4.6314,5.5641,0.807,-1.82,3.4999,1.6047,2.8055,26.5712
990.KA2U.A.06,2,urban biome,URBAN_DEVELOPED,-20.0345,3.1367,-10.5852,-1.2099,-1.1992,-5.0144,2.5627,0.6491,-1.9876,0.492,20.0345,-3.1367,-10.5852,1.2099,-1.1992,5.0144,-2.5627,-0.6491,1.9876,0.492,8.6446,23.1788
990.KA2U.A.07,2,urban biome,URBAN_DEVELOPED,-32.8762,8.381,-3.6394,1.9992,3.3034,-4.7864,2.3161,2.0282,-2.2628,-3.6872,32.8762,-8.381,-3.6394,-1.9992,3.3034,4.7864,-2.3161,-2.0282,2.2628,-3.6872,4.5724,27.2589
990.KA2U.A.08,2,urban biome,URBAN_DEVELOPED,-33.9586,5.0546,2.5772,4.9942,2.2732,-5.0611,-1.2706,0.0425,-2.9416,8.1909,33.9586,-5.0546,2.5772,-4.9942,2.2732,5.0611,1.2706,-0.0425,2.9416,8.1909,1.6204,25.7677
990.KA2U.A.09,2,urban biome,URBAN_DEVELOPED,-23.0583,5.5813,-10.6522,-1.0775,-1.9137,-3.8398,2.7252,1.1475,-1.1203,-2.3947,23.0583,-5.5813,-10.6522,1.0775,-1.9137,3.8398,-2.7252,-1.1475,1.1203,-2.3947,8.4544,23.433
990.KA2U.A.10,2,urban biome,URBAN_DEVELOPED,-41.9241,10.4234,-9.0683,3.73,-3.209,-3.7075,-1.4018,-0.5314,-2.2439,5.4037,41.9241,-10.4234,-9.0683,-3.73,-3.209,3.7075,1.4018,0.5314,2.2439,5.4037,-2.261,31.2019
990.KA2U.A.11,2,urban biome,URBAN_DEVELOPED,-30.4283,2.7894,1.555,6.9039,2.3344,-6.6308,-1.2903,0.0685,-2.9749,8.8676,30.4283,-2.7894,1.555,-6.9039,2.3344,6.6308,1.2903,-0.0685,2.9749,8.8676,1.5801,25.6903
990.KA2U.A.12,2,urban biome,URBAN_DEVELOPED,-26.2781,6.0846,-11.1508,-0.4846,-2.1601,-3.8876,1.7436,-0.5869,-2.1494,1.1222,26.2781,-6.0846,-11.1508,0.4846,-2.1601,3.8876,-1.7436,0.5869,2.1494,1.1222,8.0738,23.877
990.KA2U.A.13,2,urban biome,URBAN_DEVELOPED,-28.0384,5.4694,-3.8752,2.0466,2.2234,-5.2085,0.8676,1.305,-1.5159,0.9156,28.0384,-5.4694,-3.8752,-2.0466,2.2234,5.2085,-0.8676,-1.305,1.5159,0.9156,3.3517,25.4086
990.KA2U.A.14,2,urban biome,URBAN_DEVELOPED,-19.4112,3.0431,-9.3738,1.1561,-0.0541,-5.0441,2.1588,1.2635,-3.0368,-1.6219,19.4112,-3.0431,-9.3738,-1.1561,-0.0541,5.0441,-2.1588,-1.2635,3.0368,-1.6219,8.5616,22.5721
990.KA2U.A.15,2,urban biome,URBAN_DEVELOPED,-29.9133,6.8968,-8.3128,1.6392,-0.4842,-4.4746,1.0017,0.7204,-3.4505,-0.5828,29.9133,-6.8968,-8.3128,-1.6392,-0.4842,4.4746,-1.0017,-0.7204,3.4505,-0.5828,7.4897,24.6833
990.KA2U.A.16,2,urban biome,URBAN_DEVELOPED,-39.2782,10.2974,-6.4667,3.0685,-0.6034,-4.1966,0.2415,0.6419,-2.8864,2.8207,39.2782,-10.2974,-6.4667,-3.0685,-0.6034,4.1966,-0.2415,-0.6419,2.8864,2.8207,3.0063,26.4749
990.KA2U.A.17,2,urban biome,URBAN_DEVELOPED,-30.0734,5.0776,-6.7158,1.0774,-3.7406,-3.3049,0.2719,-0.9917,-2.366,6.7133,30.0734,-5.0776,-6.7158,-1.0774,-3.7406,3.3049,-0.2719,0.9917,2.366,6.7133,6.7034,23.8227
990.KA2U.A.18,2,urban biome,URBAN_DEVELOPED,-28.6819,6.9289,-4.6619,0.8946,2.1847,-3.5857,1.9888,0.9176,-2.9587,1.2023,28.6819,-6.9289,-4.6619,-0.8946,2.1847,3.5857,-1.9888,-0.9176,2.9587,1.2023,3.5085,25.4687
990.KA2U.A.19,2,urban biome,URBAN_DEVELOPED,-35.1811,6.6866,-4.2158,4.4736,0.8856,-3.7852,-0.7632,-0.1526,-2.9544,3.3946,35.1811,-6.6866,-4.2158,-4.4736,0.8856,3.7852,0.7632,0.1526,2.9544,3.3946,3.0825,26.0694
990.KA2U.A.20,2,urban biome,URBAN_DEVELOPED,-26.6766,6.184,-11.5088,-0.7847,-1.9315,-3.2958,1.4834,0.7285,-2.0009,-1.1307,26.6766,-6.184,-11.5088,0.7847,-1.9315,3.2958,-1.4834,-0.7285,2.0009,-1.1307,8.2648,24.14
990.KA2U.A.21,2,urban biome,URBAN_DEVELOPED,-26.7045,6.3569,-12.0184,0.3669,0.6288,-3.8216,1.8418,0.8158,-1.6256,-3.009,26.7045,-6.3569,-12.0184,-0.3669,0.6288,3.8216,-1.8418,-0.8158,1.6256,-3.009,8.1221,24.2999
990.KA2U.A.22,2,urban biome,URBAN_DEVELOPED,-37.8699,5.3743,3.692,8.6545,3.5508,-6.021,-2.755,1.391,-2.0323,6.8986,37.8699,-5.3743,3.692,-8.6545,3.5508,6.021,2.755,-1.391,2.0323,6.8986,1.5848,25.814
990.KA2U.A.23,2,urban biome,URBAN_DEVELOPED,-33.9347,7.2509,-6.1832,3.6166,0.8645,-4.6301,0.0214,0.379,-3.8775,1.9239,33.9347,-7.2509,-6.1832,-3.6166,0.8645,4.6301,-0.0214,-0.379,3.8775,1.9239,3.3025,26.0889
990.KA2U.A.24,2,urban biome,URBAN_DEVELOPED,-28.5039,4.9024,-9.4005,0.4189,-3.2132,-3.257,1.0303,-0.1177,-2.0532,4.4597,28.5039,-4.9024,-9.4005,-0.4189,-3.2132,3.257,-1.0303,0.1177,2.0532,4.4597,7.0611,23.8322
990.KA2U.A.25,2,urban biome,URBAN_DEVELOPED,-24.8632,4.2689,-9.4095,-0.6697,-2.3841,-3.3773,2.5599,0.027,-1.6525,1.6134,24.8632,-4.2689,-9.4095,0.6697,-2.3841,3.3773,-2.5599,-0.027,1.6525,1.6134,7.8147,23.7261
990.KA2U.B.01,2,urban biome,URBAN_DEVELOPED,-28.3543,9.1327,-7.1333,-1.223,0.1761,-3.276,2.2589,1.6872,-4.0057,-4.6301,28.3543,-9.1327,-7.1333,1.223,0.1761,3.276,-2.2589,-1.6872,4.0057,-4.6301,9.1043,26.2732
990.KA2U.B.02,2,urban biome,URBAN_DEVELOPED,-31.2977,9.7749,-3.8735,0.9756,2.6129,-4.0663,3.2815,2.1624,-3.4305,-4.127,31.2977,-9.7749,-3.8735,-0.9756,2.6129,4.0663,-3.2815,-2.1624,3.4305,-4.127,8.7243,26.8425
